CodEntrega,CodVenta,CodProveedor,Proveedor,CodAlmacen,Almacen,CodEstado,Estado,Fecha_Envio,Fecha_Entrega
13273,19102,3,Logística Express,1,Centro Norte,4,Devuelto,2025-04-12,2025-04-17
13274,19103,1,Envios Nacionales,3,Centro Oeste,4,Devuelto,2025-04-14,2025-04-16
13275,19104,2,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-12,2025-04-14
13276,19105,4,Logística Express,2,Hub Logístico,2,En tránsito,2025-04-12,2025-04-16
13277,19106,4,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-12,2025-04-14
13278,19107,2,Flash Delivery,1,Centro Norte,4,Devuelto,2025-04-14,2025-04-17
13279,19108,3,QuickSend,2,Hub Logístico,3,Entregado,2025-04-13,2025-04-17
13280,19109,1,Logística Express,4,Depósito Sur,4,Devuelto,2025-04-13,2025-04-14
13281,19110,2,Logística Express,3,Centro Oeste,4,Devuelto,2025-04-12,2025-04-15
13282,19111,4,Flash Delivery,2,Hub Logístico,1,En preparación,2025-04-14,2025-04-15
13283,19112,2,Logística Express,2,Hub Logístico,1,En preparación,2025-04-13,2025-04-17
13284,19116,1,Envios Nacionales,4,Depósito Sur,2,En tránsito,2025-04-13,2025-04-14
13285,19118,1,Flash Delivery,1,Centro Norte,3,Entregado,2025-04-14,2025-04-15
13286,19119,1,Envios Nacionales,3,Centro Oeste,1,En preparación,2025-04-15,2025-04-20
13287,19120,2,QuickSend,2,Hub Logístico,1,En preparación,2025-04-16,2025-04-17
13288,19122,1,QuickSend,2,Hub Logístico,2,En tránsito,2025-04-15,2025-04-20
13289,19123,3,Envios Nacionales,1,Centro Norte,2,En tránsito,2025-04-16,2025-04-17
13290,19124,4,Logística Express,1,Centro Norte,3,Entregado,2025-04-15,2025-04-18
13291,19126,4,Logística Express,4,Depósito Sur,2,En tránsito,2025-04-14,2025-04-16
13292,19127,2,QuickSend,2,Hub Logístico,3,Entregado,2025-04-14,2025-04-15
13293,19129,4,QuickSend,1,Centro Norte,2,En tránsito,2025-04-15,2025-04-19
13294,19130,1,Flash Delivery,4,Depósito Sur,4,Devuelto,2025-04-16,2025-04-17
13295,19131,3,Envios Nacionales,1,Centro Norte,4,Devuelto,2025-04-16,2025-04-21
13296,19132,4,Flash Delivery,4,Depósito Sur,1,En preparación,2025-04-16,2025-04-20
13297,19133,2,Logística Express,1,Centro Norte,2,En tránsito,2025-04-16,2025-04-18
13298,19134,3,Logística Express,3,Centro Oeste,3,Entregado,2025-04-15,2025-04-16
13299,19136,4,QuickSend,1,Centro Norte,4,Devuelto,2025-04-16,2025-04-19
13300,19139,3,QuickSend,3,Centro Oeste,3,Entregado,2025-04-17,2025-04-19
13301,19140,3,QuickSend,4,Depósito Sur,3,Entregado,2025-04-17,2025-04-20
13302,19142,1,QuickSend,3,Centro Oeste,2,En tránsito,2025-04-17,2025-04-21
13303,19143,2,Flash Delivery,2,Hub Logístico,2,En tránsito,2025-04-17,2025-04-21
13304,19146,4,Flash Delivery,4,Depósito Sur,4,Devuelto,2025-04-16,2025-04-20
13305,19147,3,Logística Express,1,Centro Norte,4,Devuelto,2025-04-17,2025-04-18
13306,19148,3,QuickSend,3,Centro Oeste,2,En tránsito,2025-04-17,2025-04-21
13307,19150,2,QuickSend,3,Centro Oeste,2,En tránsito,2025-04-17,2025-04-19
13308,19152,2,Logística Express,3,Centro Oeste,2,En tránsito,2025-04-16,2025-04-19
13309,19155,4,Flash Delivery,4,Depósito Sur,2,En tránsito,2025-04-17,2025-04-20
13310,19156,4,Envios Nacionales,1,Centro Norte,3,Entregado,2025-04-16,2025-04-20
13311,19157,1,Envios Nacionales,2,Hub Logístico,2,En tránsito,2025-04-16,2025-04-20
13312,19158,2,QuickSend,1,Centro Norte,4,Devuelto,2025-04-17,2025-04-19
13313,19159,3,Flash Delivery,4,Depósito Sur,4,Devuelto,2025-04-17,2025-04-19
13314,19160,1,Logística Express,4,Depósito Sur,2,En tránsito,2025-04-17,2025-04-21
13315,19161,2,Envios Nacionales,3,Centro Oeste,1,En preparación,2025-04-19,2025-04-24
13316,19162,3,Logística Express,3,Centro Oeste,2,En tránsito,2025-04-19,2025-04-21
13317,19163,2,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-19,2025-04-20
13318,19164,4,QuickSend,2,Hub Logístico,3,Entregado,2025-04-19,2025-04-24
13319,19166,1,QuickSend,2,Hub Logístico,3,Entregado,2025-04-19,2025-04-24
13320,19168,1,Logística Express,2,Hub Logístico,4,Devuelto,2025-04-19,2025-04-20
13321,19169,2,Envios Nacionales,4,Depósito Sur,2,En tránsito,2025-04-18,2025-04-20
13322,19173,2,Logística Express,1,Centro Norte,3,Entregado,2025-04-20,2025-04-23
13323,19174,4,Flash Delivery,4,Depósito Sur,1,En preparación,2025-04-19,2025-04-21
13324,19175,2,QuickSend,2,Hub Logístico,3,Entregado,2025-04-18,2025-04-21
13325,19176,1,Logística Express,3,Centro Oeste,2,En tránsito,2025-04-18,2025-04-19
13326,19178,1,Envios Nacionales,1,Centro Norte,2,En tránsito,2025-04-19,2025-04-24
13327,19179,3,QuickSend,2,Hub Logístico,4,Devuelto,2025-04-21,2025-04-22
13328,19180,2,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-21,2025-04-26
13329,19181,3,QuickSend,2,Hub Logístico,4,Devuelto,2025-04-20,2025-04-25
13330,19187,3,Logística Express,1,Centro Norte,3,Entregado,2025-04-20,2025-04-21
13331,19188,2,Envios Nacionales,2,Hub Logístico,1,En preparación,2025-04-21,2025-04-25
13332,19189,4,Logística Express,2,Hub Logístico,2,En tránsito,2025-04-22,2025-04-27
13333,19190,1,Envios Nacionales,3,Centro Oeste,2,En tránsito,2025-04-22,2025-04-24
13334,19191,3,Logística Express,1,Centro Norte,2,En tránsito,2025-04-20,2025-04-21
13335,19193,4,Flash Delivery,4,Depósito Sur,3,Entregado,2025-04-21,2025-04-24
13336,19194,2,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-22,2025-04-23
13337,19195,2,Logística Express,1,Centro Norte,1,En preparación,2025-04-21,2025-04-23
13338,19196,3,Flash Delivery,3,Centro Oeste,3,Entregado,2025-04-22,2025-04-27
13339,19197,3,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-22,2025-04-26
13340,19198,1,QuickSend,4,Depósito Sur,3,Entregado,2025-04-21,2025-04-23
13341,19199,3,Envios Nacionales,1,Centro Norte,2,En tránsito,2025-04-22,2025-04-25
13342,19200,3,Flash Delivery,2,Hub Logístico,2,En tránsito,2025-04-21,2025-04-23
13343,19201,3,Logística Express,3,Centro Oeste,4,Devuelto,2025-04-21,2025-04-22
13344,19202,3,Logística Express,3,Centro Oeste,3,Entregado,2025-04-22,2025-04-23
13345,19203,4,Flash Delivery,4,Depósito Sur,2,En tránsito,2025-04-21,2025-04-23
13346,19204,1,Envios Nacionales,3,Centro Oeste,3,Entregado,2025-04-23,2025-04-28
13347,19205,3,QuickSend,3,Centro Oeste,2,En tránsito,2025-04-23,2025-04-28
13348,19206,2,Logística Express,1,Centro Norte,1,En preparación,2025-04-21,2025-04-24
13349,19207,1,QuickSend,3,Centro Oeste,2,En tránsito,2025-04-22,2025-04-26
13350,19209,2,Flash Delivery,1,Centro Norte,4,Devuelto,2025-04-23,2025-04-26
13351,19213,1,Flash Delivery,1,Centro Norte,2,En tránsito,2025-04-23,2025-04-27
13352,19214,4,QuickSend,1,Centro Norte,4,Devuelto,2025-04-23,2025-04-28
13353,19215,1,Envios Nacionales,4,Depósito Sur,1,En preparación,2025-04-23,2025-04-28
13354,19217,4,QuickSend,1,Centro Norte,3,Entregado,2025-04-22,2025-04-25
13355,19218,1,Logística Express,3,Centro Oeste,4,Devuelto,2025-04-22,2025-04-25
13356,19219,2,Flash Delivery,3,Centro Oeste,4,Devuelto,2025-04-24,2025-04-26
13357,19220,2,QuickSend,1,Centro Norte,4,Devuelto,2025-04-24,2025-04-26
13358,19221,3,Logística Express,4,Depósito Sur,4,Devuelto,2025-04-23,2025-04-25
13359,19223,4,Logística Express,2,Hub Logístico,4,Devuelto,2025-04-25,2025-04-26
13360,19224,4,QuickSend,1,Centro Norte,4,Devuelto,2025-04-23,2025-04-27
13361,19225,3,Envios Nacionales,1,Centro Norte,4,Devuelto,2025-04-25,2025-04-27
13362,19226,1,Flash Delivery,3,Centro Oeste,1,En preparación,2025-04-25,2025-04-29
13363,19227,1,Logística Express,2,Hub Logístico,2,En tránsito,2025-04-25,2025-04-26
13364,19228,1,Envios Nacionales,4,Depósito Sur,3,Entregado,2025-04-23,2025-04-26
13365,19229,2,QuickSend,4,Depósito Sur,1,En preparación,2025-04-23,2025-04-27
13366,19230,3,Envios Nacionales,4,Depósito Sur,2,En tránsito,2025-04-25,2025-04-27
13367,19231,4,QuickSend,4,Depósito Sur,3,Entregado,2025-04-24,2025-04-27
13368,19232,2,Envios Nacionales,2,Hub Logístico,1,En preparación,2025-04-26,2025-04-30
13369,19236,3,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-24,2025-04-28
13370,19238,1,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-26,2025-05-01
13371,19239,1,Flash Delivery,1,Centro Norte,2,En tránsito,2025-04-24,2025-04-27
13372,19240,2,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-25,2025-04-28
13373,19241,4,Envios Nacionales,3,Centro Oeste,2,En tránsito,2025-04-24,2025-04-28
13374,19242,3,Flash Delivery,2,Hub Logístico,1,En preparación,2025-04-25,2025-04-30
13375,19243,4,Envios Nacionales,2,Hub Logístico,1,En preparación,2025-04-26,2025-04-30
13376,19246,1,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-26,2025-04-27
13377,19252,2,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-25,2025-04-26
13378,19254,4,Flash Delivery,1,Centro Norte,3,Entregado,2025-04-25,2025-04-28
13379,19256,4,Logística Express,4,Depósito Sur,4,Devuelto,2025-04-28,2025-05-02
13380,19257,4,Flash Delivery,3,Centro Oeste,4,Devuelto,2025-04-26,2025-05-01
13381,19261,3,Logística Express,2,Hub Logístico,4,Devuelto,2025-04-26,2025-04-30
13382,19262,1,Logística Express,1,Centro Norte,1,En preparación,2025-04-28,2025-05-02
13383,19263,1,Envios Nacionales,1,Centro Norte,1,En preparación,2025-04-28,2025-05-03
13384,19265,3,QuickSend,2,Hub Logístico,4,Devuelto,2025-04-27,2025-04-30
13385,19267,3,QuickSend,2,Hub Logístico,1,En preparación,2025-04-27,2025-05-02
13386,19268,1,Logística Express,4,Depósito Sur,2,En tránsito,2025-04-27,2025-05-01
13387,19269,2,Flash Delivery,4,Depósito Sur,1,En preparación,2025-04-27,2025-05-02
13388,19271,3,QuickSend,2,Hub Logístico,1,En preparación,2025-04-29,2025-05-04
13389,19273,2,Logística Express,4,Depósito Sur,4,Devuelto,2025-04-27,2025-05-02
13390,19275,2,Flash Delivery,2,Hub Logístico,4,Devuelto,2025-04-28,2025-04-29
13391,19276,3,Flash Delivery,4,Depósito Sur,1,En preparación,2025-04-28,2025-05-01
13392,19278,3,QuickSend,4,Depósito Sur,3,Entregado,2025-04-27,2025-04-29
13393,19279,3,Logística Express,3,Centro Oeste,4,Devuelto,2025-04-27,2025-04-28
13394,19280,4,Logística Express,3,Centro Oeste,3,Entregado,2025-04-28,2025-05-03
13395,19282,1,Envios Nacionales,4,Depósito Sur,2,En tránsito,2025-04-29,2025-04-30
13396,19283,1,Flash Delivery,2,Hub Logístico,1,En preparación,2025-04-30,2025-05-02
13397,19284,3,Flash Delivery,2,Hub Logístico,3,Entregado,2025-04-29,2025-05-02
13398,19285,4,QuickSend,1,Centro Norte,3,Entregado,2025-04-30,2025-05-04
13399,19287,4,Logística Express,3,Centro Oeste,3,Entregado,2025-04-29,2025-05-01
13400,19288,4,Logística Express,4,Depósito Sur,3,Entregado,2025-04-28,2025-05-03
13401,19290,3,Flash Delivery,2,Hub Logístico,3,Entregado,2025-05-01,2025-05-02
13402,19291,2,QuickSend,2,Hub Logístico,2,En tránsito,2025-04-30,2025-05-04
13403,19292,1,QuickSend,3,Centro Oeste,2,En tránsito,2025-05-01,2025-05-05
13404,19294,2,Envios Nacionales,3,Centro Oeste,1,En preparación,2025-04-29,2025-05-03
13405,19295,2,QuickSend,4,Depósito Sur,1,En preparación,2025-04-29,2025-05-03
13406,19296,3,QuickSend,4,Depósito Sur,3,Entregado,2025-04-30,2025-05-01
13407,19297,4,Logística Express,3,Centro Oeste,2,En tránsito,2025-04-30,2025-05-02
13408,19298,3,Envios Nacionales,3,Centro Oeste,2,En tránsito,2025-05-01,2025-05-05
13409,19299,3,QuickSend,4,Depósito Sur,2,En tránsito,2025-05-02,2025-05-04
13410,19300,3,QuickSend,2,Hub Logístico,4,Devuelto,2025-04-30,2025-05-01
13411,19301,1,Logística Express,4,Depósito Sur,4,Devuelto,2025-04-30,2025-05-02
13412,19302,1,Flash Delivery,2,Hub Logístico,1,En preparación,2025-05-01,2025-05-04
13413,19303,3,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-01,2025-05-06
13414,19304,1,Flash Delivery,1,Centro Norte,2,En tránsito,2025-05-02,2025-05-05
13415,19305,4,QuickSend,4,Depósito Sur,4,Devuelto,2025-05-01,2025-05-03
13416,19306,3,Logística Express,4,Depósito Sur,1,En preparación,2025-05-02,2025-05-04
13417,19307,1,Logística Express,3,Centro Oeste,2,En tránsito,2025-04-30,2025-05-05
13418,19308,3,Logística Express,2,Hub Logístico,2,En tránsito,2025-05-01,2025-05-05
13419,19311,1,Logística Express,1,Centro Norte,2,En tránsito,2025-05-01,2025-05-04
13420,19313,1,QuickSend,1,Centro Norte,3,Entregado,2025-05-01,2025-05-02
13421,19314,4,Flash Delivery,4,Depósito Sur,3,Entregado,2025-05-03,2025-05-05
13422,19315,1,QuickSend,4,Depósito Sur,4,Devuelto,2025-05-02,2025-05-07
13423,19316,2,Flash Delivery,2,Hub Logístico,1,En preparación,2025-05-03,2025-05-05
13424,19317,4,Flash Delivery,4,Depósito Sur,3,Entregado,2025-05-01,2025-05-05
13425,19318,4,Logística Express,2,Hub Logístico,3,Entregado,2025-05-03,2025-05-08
13426,19319,3,Flash Delivery,3,Centro Oeste,1,En preparación,2025-05-02,2025-05-06
13427,19320,2,Envios Nacionales,1,Centro Norte,4,Devuelto,2025-05-03,2025-05-04
13428,19321,2,Flash Delivery,1,Centro Norte,2,En tránsito,2025-05-03,2025-05-06
13429,19322,2,Envios Nacionales,2,Hub Logístico,4,Devuelto,2025-05-02,2025-05-06
13430,19324,4,QuickSend,3,Centro Oeste,2,En tránsito,2025-05-02,2025-05-03
13431,19329,3,Logística Express,2,Hub Logístico,1,En preparación,2025-05-04,2025-05-07
13432,19330,4,Envios Nacionales,4,Depósito Sur,1,En preparación,2025-05-03,2025-05-04
13433,19331,3,Envios Nacionales,3,Centro Oeste,2,En tránsito,2025-05-04,2025-05-09
13434,19332,1,Flash Delivery,4,Depósito Sur,1,En preparación,2025-05-03,2025-05-07
13435,19335,4,Flash Delivery,3,Centro Oeste,1,En preparación,2025-05-05,2025-05-06
13436,19336,1,Envios Nacionales,2,Hub Logístico,2,En tránsito,2025-05-05,2025-05-06
13437,19337,1,Logística Express,2,Hub Logístico,2,En tránsito,2025-05-04,2025-05-05
13438,19339,1,Flash Delivery,1,Centro Norte,2,En tránsito,2025-05-05,2025-05-06
13439,19340,3,Envios Nacionales,3,Centro Oeste,1,En preparación,2025-05-05,2025-05-10
13440,19342,3,Envios Nacionales,4,Depósito Sur,1,En preparación,2025-05-03,2025-05-04
13441,19343,3,Envios Nacionales,4,Depósito Sur,1,En preparación,2025-05-04,2025-05-06
13442,19345,1,Flash Delivery,4,Depósito Sur,4,Devuelto,2025-05-03,2025-05-05
13443,19348,3,Flash Delivery,4,Depósito Sur,1,En preparación,2025-05-04,2025-05-09
13444,19349,3,Flash Delivery,2,Hub Logístico,3,Entregado,2025-05-04,2025-05-05
13445,19350,4,QuickSend,4,Depósito Sur,4,Devuelto,2025-05-06,2025-05-10
13446,19351,3,Logística Express,4,Depósito Sur,1,En preparación,2025-05-06,2025-05-11
13447,19352,3,Flash Delivery,3,Centro Oeste,2,En tránsito,2025-05-04,2025-05-08
13448,19354,4,QuickSend,3,Centro Oeste,3,Entregado,2025-05-06,2025-05-10
13449,19355,3,Flash Delivery,3,Centro Oeste,3,Entregado,2025-05-06,2025-05-10
13450,19356,2,Flash Delivery,1,Centro Norte,4,Devuelto,2025-05-06,2025-05-10
13451,19358,3,QuickSend,4,Depósito Sur,2,En tránsito,2025-05-04,2025-05-07
13452,19359,2,Logística Express,3,Centro Oeste,4,Devuelto,2025-05-05,2025-05-06
13453,19361,4,Flash Delivery,4,Depósito Sur,2,En tránsito,2025-05-05,2025-05-07
13454,19363,1,QuickSend,3,Centro Oeste,4,Devuelto,2025-05-06,2025-05-10
13455,19364,1,QuickSend,3,Centro Oeste,4,Devuelto,2025-05-05,2025-05-09
13456,19366,1,Flash Delivery,1,Centro Norte,4,Devuelto,2025-05-05,2025-05-08
13457,19367,3,QuickSend,1,Centro Norte,3,Entregado,2025-05-05,2025-05-09
13458,19368,1,Envios Nacionales,4,Depósito Sur,4,Devuelto,2025-05-05,2025-05-10
13459,19369,2,Logística Express,1,Centro Norte,1,En preparación,2025-05-07,2025-05-08
13460,19371,2,Logística Express,4,Depósito Sur,4,Devuelto,2025-05-05,2025-05-10
13461,19372,3,Logística Express,4,Depósito Sur,3,Entregado,2025-05-07,2025-05-08
13462,19374,2,Flash Delivery,4,Depósito Sur,2,En tránsito,2025-05-07,2025-05-11
13463,19375,1,Logística Express,2,Hub Logístico,2,En tránsito,2025-05-08,2025-05-11
13464,19377,2,Flash Delivery,2,Hub Logístico,4,Devuelto,2025-05-06,2025-05-09
13465,19378,3,Envios Nacionales,1,Centro Norte,4,Devuelto,2025-05-08,2025-05-09
13466,19379,4,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-06,2025-05-07
13467,19380,2,QuickSend,3,Centro Oeste,4,Devuelto,2025-05-08,2025-05-10
13468,19381,3,Flash Delivery,4,Depósito Sur,1,En preparación,2025-05-06,2025-05-09
13469,19382,4,QuickSend,1,Centro Norte,1,En preparación,2025-05-06,2025-05-11
13470,19383,1,Logística Express,3,Centro Oeste,2,En tránsito,2025-05-06,2025-05-08
13471,19385,3,Logística Express,2,Hub Logístico,1,En preparación,2025-05-08,2025-05-10
13472,19388,1,QuickSend,2,Hub Logístico,2,En tránsito,2025-05-09,2025-05-13
13473,19391,4,QuickSend,3,Centro Oeste,3,Entregado,2025-05-07,2025-05-10
13474,19392,3,Logística Express,2,Hub Logístico,1,En preparación,2025-05-08,2025-05-10
13475,19394,3,Flash Delivery,3,Centro Oeste,4,Devuelto,2025-05-09,2025-05-11
13476,19395,4,Logística Express,3,Centro Oeste,1,En preparación,2025-05-09,2025-05-14
13477,19396,1,Flash Delivery,4,Depósito Sur,1,En preparación,2025-05-09,2025-05-12
13478,19398,1,QuickSend,2,Hub Logístico,3,Entregado,2025-05-10,2025-05-15
13479,19399,4,QuickSend,2,Hub Logístico,2,En tránsito,2025-05-08,2025-05-13
13480,19400,4,Logística Express,2,Hub Logístico,3,Entregado,2025-05-09,2025-05-14
13481,19401,4,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-10,2025-05-14
13482,19402,2,QuickSend,1,Centro Norte,3,Entregado,2025-05-09,2025-05-14
13483,19403,2,Flash Delivery,1,Centro Norte,4,Devuelto,2025-05-10,2025-05-12
13484,19405,3,Logística Express,2,Hub Logístico,3,Entregado,2025-05-10,2025-05-13
13485,19407,3,Flash Delivery,1,Centro Norte,4,Devuelto,2025-05-10,2025-05-13
13486,19409,2,Logística Express,1,Centro Norte,4,Devuelto,2025-05-10,2025-05-15
13487,19410,4,Flash Delivery,4,Depósito Sur,2,En tránsito,2025-05-09,2025-05-11
13488,19411,1,QuickSend,3,Centro Oeste,4,Devuelto,2025-05-11,2025-05-12
13489,19412,4,Logística Express,3,Centro Oeste,2,En tránsito,2025-05-09,2025-05-11
13490,19413,1,Flash Delivery,1,Centro Norte,3,Entregado,2025-05-10,2025-05-13
13491,19417,1,QuickSend,2,Hub Logístico,3,Entregado,2025-05-11,2025-05-16
13492,19418,2,Envios Nacionales,4,Depósito Sur,4,Devuelto,2025-05-11,2025-05-12
13493,19420,4,Flash Delivery,1,Centro Norte,3,Entregado,2025-05-11,2025-05-16
13494,19421,4,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-11,2025-05-12
13495,19422,3,QuickSend,1,Centro Norte,1,En preparación,2025-05-12,2025-05-14
13496,19423,4,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-11,2025-05-14
13497,19424,1,QuickSend,1,Centro Norte,3,Entregado,2025-05-11,2025-05-12
13498,19426,1,Logística Express,1,Centro Norte,4,Devuelto,2025-05-12,2025-05-16
13499,19427,3,Flash Delivery,3,Centro Oeste,4,Devuelto,2025-05-12,2025-05-16
13500,19429,3,QuickSend,3,Centro Oeste,4,Devuelto,2025-05-13,2025-05-14
13501,19431,1,QuickSend,4,Depósito Sur,1,En preparación,2025-05-11,2025-05-15
13502,19432,1,Envios Nacionales,1,Centro Norte,2,En tránsito,2025-05-13,2025-05-18
13503,19434,2,Envios Nacionales,2,Hub Logístico,3,Entregado,2025-05-12,2025-05-15
13504,19436,3,Logística Express,1,Centro Norte,1,En preparación,2025-05-13,2025-05-17
13505,19437,3,Flash Delivery,2,Hub Logístico,2,En tránsito,2025-05-14,2025-05-18
13506,19438,4,Flash Delivery,3,Centro Oeste,3,Entregado,2025-05-12,2025-05-15
13507,19439,2,QuickSend,1,Centro Norte,4,Devuelto,2025-05-13,2025-05-18
13508,19440,2,QuickSend,1,Centro Norte,2,En tránsito,2025-05-13,2025-05-16
13509,19441,2,Envios Nacionales,2,Hub Logístico,2,En tránsito,2025-05-14,2025-05-15
13510,19442,2,Logística Express,4,Depósito Sur,1,En preparación,2025-05-15,2025-05-16
13511,19443,2,QuickSend,1,Centro Norte,4,Devuelto,2025-05-15,2025-05-18
13512,19446,4,Envios Nacionales,3,Centro Oeste,3,Entregado,2025-05-14,2025-05-18
13513,19448,4,Flash Delivery,1,Centro Norte,3,Entregado,2025-05-14,2025-05-15
13514,19450,3,Logística Express,2,Hub Logístico,2,En tránsito,2025-05-14,2025-05-19
13515,19451,2,QuickSend,4,Depósito Sur,1,En preparación,2025-05-14,2025-05-17
13516,19452,1,Envios Nacionales,2,Hub Logístico,2,En tránsito,2025-05-15,2025-05-19
13517,19453,4,Logística Express,4,Depósito Sur,4,Devuelto,2025-05-15,2025-05-19
13518,19455,4,Logística Express,1,Centro Norte,2,En tránsito,2025-05-16,2025-05-17
13519,19456,3,Envios Nacionales,1,Centro Norte,4,Devuelto,2025-05-14,2025-05-19
13520,19457,2,QuickSend,2,Hub Logístico,4,Devuelto,2025-05-15,2025-05-17
13521,19459,2,QuickSend,2,Hub Logístico,2,En tránsito,2025-05-15,2025-05-17
13522,19462,2,Envios Nacionales,1,Centro Norte,3,Entregado,2025-05-15,2025-05-18
